Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
APSRTC - 52846,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",17:30,22:30,05h 00m,307,36 Seats available,"3.7
21",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 52227,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,22:45,05h 00m,340,33 Seats available,"3.2
33",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 52220,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",19:00,23:59,04h 59m,307,35 Seats available,"3.7
20",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 6598,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,23:55,04h 25m,340,22 Seats available,"2.0
11",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 6586,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,00:35,04h 35m,340,31 Seats available,"2.0
11",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 6319,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,01:45,04h 45m,340,30 Seats available,"4.3
12",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 6542,STAR LINER(NON-AC SLEEPER 2+1),21:00,01:30,04h 30m,412,18 Seats available,"4.8
13",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
IntrCity SmartBus,A/C Seater / Sleeper (2+1),19:35,23:35,04h 00m,399,28 Seats available,"4.7
186",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
IntrCity SmartBus,AC Sleeper (2+1),21:55,01:40,03h 45m,689,21 Seats available,"4.5
6",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:10,01:00,03h 50m,489,21 Seats available,"4.3
13",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
Zingbus Plus,A/C Sleeper (2+1),20:05,23:35,03h 30m,1960,22 Seats available,"4.4
30",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
Raj’s Travels and Transports,Benz A/C Sleeper (2+1),22:30,01:30,03h 00m,719,26 Seats available,"4.5
4",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 23532,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:00,20:35,04h 35m,250,26 Seats available,"3.5
23",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 2201,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,21:00,04h 30m,250,34 Seats available,3.7,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 3353,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:40,20:20,03h 40m,281,24 Seats available,"2.6
27",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 2542,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,21:35,04h 35m,250,30 Seats available,"2.6
7",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 3437,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,21:30,04h 15m,281,34 Seats available,"2.3
24",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 3715,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,22:40,05h 10m,250,34 Seats available,3.7,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 2215,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,22:05,04h 35m,250,34 Seats available,3.7,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 2818,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,21:40,03h 40m,281,34 Seats available,"1.8
24",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 2834,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:15,22:15,04h 00m,250,34 Seats available,"3.5
12",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 2668,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,22:10,03h 40m,281,34 Seats available,"1.9
19",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 3713,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,23:59,04h 59m,250,33 Seats available,"3.6
7",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 2820,INDRA(A.C. Seater),19:15,22:55,03h 40m,340,37 Seats available,"3.6
54",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 2579,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:40,00:15,04h 35m,250,34 Seats available,3.7,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 2670,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,23:25,03h 40m,281,30 Seats available,"2.3
7",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 4863,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,23:55,04h 10m,250,34 Seats available,"2.9
4",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:40,02:30,03h 50m,555,20 Seats available,4.4,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
Morning Star Travels,A/C Sleeper (2+1),21:10,02:25,05h 15m,600,23 Seats available,2.7,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:40,02:30,03h 50m,5000,42 Seats available,3.2,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
Gaganasri Travels,Non A/C Seater / Sleeper (2+1),23:10,03:00,03h 50m,5000,1 Seat available, ,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 52516,Express(Non AC Seater),17:00,20:50,03h 50m,190,34 Seats available,"3.0
59",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
APSRTC - 6824,Express(Non AC Seater),17:15,21:45,04h 30m,205,43 Seats available,"2.6
15",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
APSRTC - 52511,Express(Non AC Seater),18:00,23:00,05h 00m,225,38 Seats available,"4.3
4",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
APSRTC - 52545,Express(Non AC Seater),20:30,12:30,16h 00m,205,45 Seats available,"4.0
6",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
APSRTC - 6846,Express(Non AC Seater),21:45,02:15,04h 30m,205,45 Seats available,"3.6
9",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
APSRTC - 52509,Express(Non AC Seater),23:00,04:00,05h 00m,225,39 Seats available,"4.4
16",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
APSRTC - 6149,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:20,04:15,04h 55m,301,6 Seats available,"4.7
24",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:55,05:00,05h 05m,399,13 Seats available,4.1,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:55,05:00,05h 05m,399,16 Seats available,4.1,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
Indu Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,549,10 Seats available,"4.1
23",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,499,9 Seats available,"4.7
10",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:45,05:50,06h 05m,449,10 Seats available,"2.4
14",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
APSRTC - 5984,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,02:45,05h 30m,467,18 Seats available,"3.7
43",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 4590,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,02:45,05h 15m,467,10 Seats available,"2.0
14",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 4578,INDRA(A.C. Seater),22:00,02:44,04h 44m,565,21 Seats available,"4.0
80",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 5997,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:42,05h 27m,467,11 Seats available,"3.9
107",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 4584,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:19,05h 04m,467,7 Seats available,"4.2
78",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 5944,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:25,03:58,05h 33m,467,12 Seats available,"3.8
88",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 4588,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,03:49,05h 04m,467,1 Seat available,"4.0
99",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 5969,INDRA(A.C. Seater),22:50,02:44,03h 54m,565,33 Seats available,"3.2
101",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 5938,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:05,04:42,05h 37m,467,15 Seats available,"3.7
42",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 5987,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,05:00,05h 30m,467,15 Seats available,"4.2
53",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
JOSH BUS,Non A/C Seater / Sleeper (2+1),22:45,06:00,07h 15m,559,11 Seats available,"4.3
92",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:45,05:30,06h 45m,500,18 Seats available,"4.0
95",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
Sri Krishna Travels,NON A/C Semi Sleeper / Sleeper (2+1),23:05,05:30,06h 25m,550,8 Seats available,"3.9
100",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
AdJOSH BUS,Non A/C Seater / Sleeper (2+1),23:15,06:00,06h 45m,559,15 Seats available,"4.4
36",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
Kaveri Travels,A/C Sleeper (2+1),22:55,05:00,06h 05m,699,8 Seats available,"3.8
131",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 52530,Express(Non AC Seater),16:15,20:45,04h 30m,205,33 Seats available,"2.2
11",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 52532,Express(Non AC Seater),17:30,22:00,04h 30m,205,45 Seats available,"3.2
12",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 52533,Express(Non AC Seater),18:45,23:45,05h 00m,205,43 Seats available,"3.3
40",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 6160,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,23:59,04h 44m,301,34 Seats available,"3.7
14",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 6182,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,00:45,05h 00m,301,31 Seats available,"1.5
4",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 52535,Express(Non AC Seater),20:30,01:30,05h 00m,205,45 Seats available,"4.0
34",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 6112,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,02:00,04h 00m,301,32 Seats available,"4.7
7",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 52596,Express(Non AC Seater),22:30,03:30,05h 00m,205,40 Seats available,"4.2
6",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 6129,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:20,03h 50m,301,31 Seats available,"3.9
6",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 52542,Express(Non AC Seater),23:00,04:30,05h 30m,217,41 Seats available,"4.0
128",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 52537,Express(Non AC Seater),23:05,04:00,04h 55m,205,40 Seats available,"4.1
53",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 56083,INDRA(A.C. Seater),23:15,02:45,03h 30m,367,35 Seats available,"4.6
14",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 52591,Express(Non AC Seater),23:55,05:00,05h 05m,205,41 Seats available,"3.1
23",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:00,02:40,06h 40m,350,28 Seats available,"4.4
10",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
Indu Travels,Non A/C Seater / Sleeper (2+1),20:00,02:15,06h 15m,349,29 Seats available,"4.4
10",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),20:25,02:30,06h 05m,399,26 Seats available,"4.6
17",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
Indu Travels,Non A/C Seater / Sleeper (2+1),20:30,02:15,05h 45m,349,31 Seats available,"4.0
15",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),20:30,03:00,06h 30m,399,35 Seats available,"4.5
6",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 5815,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:50,02:30,07h 40m,435,7 Seats available,"3.8
29",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 4529,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,04:00,07h 15m,427,4 Seats available,"3.9
91",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 4538,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,04:00,07h 15m,427,32 Seats available,"4.2
53",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 5831,INDRA(A.C. Seater),21:00,03:50,06h 50m,526,37 Seats available,"4.6
47",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 5835,STAR LINER(NON-AC SLEEPER 2+1),21:15,04:45,07h 30m,563,8 Seats available,4.0,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 4527,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,04:20,06h 40m,427,19 Seats available,"4.5
36",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 4515,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,04:30,06h 50m,427,22 Seats available,"3.7
63",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 4556,INDRA(A.C. Seater),22:00,04:10,06h 10m,526,33 Seats available,"3.5
111",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 4448,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,05:00,07h 00m,427,22 Seats available,"4.1
149",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 4546,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,04:35,06h 35m,427,22 Seats available,"3.9
67",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 4484,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,05:15,07h 00m,427,10 Seats available,"4.2
172",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 4573,STAR LINER(NON-AC SLEEPER 2+1),22:15,05:00,06h 45m,553,14 Seats available,"4.1
118",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),15:10,05:00,13h 50m,760,31 Seats available,"4.0
4",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
KKaveri Travels,Non A/C Seater / Sleeper (2+1),21:00,04:10,07h 10m,500,24 Seats available,"3.7
73",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:15,04:55,07h 40m,450,24 Seats available,"3.3
56",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,04:45,07h 15m,350,35 Seats available,3.5,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:30,04:00,06h 30m,800,23 Seats available,"4.3
70",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 5675,Express(Non AC Seater),16:00,18:20,02h 20m,143,1 Seat available,"3.7
144",Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore
APSRTC - 5759,Express(Non AC Seater),17:45,20:10,02h 25m,143,5 Seats available,"3.2
120",Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore
BABA TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,06:00,06h 01m,599,13 Seats available,3.8,Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore
APSRTC - 4482,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,02:55,04h 55m,427,3 Seats available,"4.0
122",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
APSRTC - 4537,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:05,03:10,05h 05m,427,5 Seats available,"4.5
62",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
APSRTC - 4553,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:25,05h 10m,394,10 Seats available,"4.2
67",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
APSRTC - 5816,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:40,03:25,04h 45m,435,5 Seats available,"3.7
44",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
APSRTC - 4447,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,03:40,04h 40m,427,5 Seats available,"4.2
114",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
APSRTC - 4516,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:05,04:10,05h 05m,427,3 Seats available,"4.2
84",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
APSRTC - 4557,INDRA(A.C. Seater),23:15,03:15,04h 00m,516,11 Seats available,"3.6
173",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
APSRTC - 4530,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:35,04:40,05h 05m,427,3 Seats available,"4.1
116",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
SIVA SAI BALAJI TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),22:35,04:30,05h 55m,499,18 Seats available,"4.7
22",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
VSN Travels,A/C Sleeper (2+1),22:40,05:30,06h 50m,649,9 Seats available,"3.9
170",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
Kundana Travels,Non A/C Seater / Sleeper (2+1),22:45,05:55,07h 10m,499,5 Seats available,"4.2
114",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
Morning Star Travels,A/C Sleeper (2+1),23:00,03:45,04h 45m,600,5 Seats available,"3.7
85",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
Pragathi Travels,NON A/C Push Back (2+2),23:00,05:00,06h 00m,460,18 Seats available,"3.3
59",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
APSRTC - 3978,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:20,20:20,04h 00m,313,33 Seats available,"3.6
9",Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 27136,METRO LUXURY A/C,16:30,20:45,04h 15m,467,23 Seats available,"3.5
95",Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 4466,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45,21:00,04h 15m,313,33 Seats available,3.7,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 2745,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,20:50,03h 50m,312,31 Seats available,"3.6
57",Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 3087,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",17:00,21:22,04h 22m,298,35 Seats available,"3.3
6",Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 9496,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:20,21:25,04h 05m,313,33 Seats available,3.7,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 2747,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,21:50,03h 50m,312,33 Seats available,"3.4
56",Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 4444,INDRA(A.C. Seater),18:15,22:25,04h 10m,379,35 Seats available,"3.2
20",Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 27071,METRO LUXURY A/C,18:30,22:45,04h 15m,467,28 Seats available,"3.6
59",Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 3067,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:45,22:50,04h 05m,312,33 Seats available,3.7,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 3492,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),19:15,23:00,03h 45m,481,38 Seats available,"3.7
22",Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 4511,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,00:01,04h 46m,313,34 Seats available,"3.4
6",Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 3009,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,00:45,05h 15m,342,31 Seats available,3.7,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 2807,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",19:40,00:50,05h 10m,328,31 Seats available,"4.2
10",Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 3095,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",20:00,01:30,05h 30m,328,35 Seats available,"2.0
6",Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
NueGo,Electric A/C Seater/Sleeper (2+1),19:05,23:25,04h 20m,427,6 Seats available,"4.1
87",Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
IRA Travels,A/C Seater / Sleeper (2+1),22:40,02:20,03h 40m,550,27 Seats available,4.0,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:10,02:00,02h 50m,450,25 Seats available,4.1,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
