Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
FlixBus,Bharat Benz A/C Seater (2+2),23:35,05:00,05h 25m,366.96,10 Seats available,"4.5
138",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),21:40,04:45,07h 05m,799,16 Seats available,"4.3
45",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
New Khaira Transport,A/C Seater / Sleeper (2+1),20:40,03:30,06h 50m,630,4 Seats available,"4.5
13",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
New Khaira Transport,A/C Seater / Sleeper (2+2),21:30,04:30,07h 00m,600,34 Seats available,"2.1
11",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
FlixBus,AC Seater (2+2),17:15,22:25,05h 10m,366.96,22 Seats available,"3.7
44",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
New Khaira TPT,AC Sleeper (2+1),20:30,02:50,06h 20m,900,4 Seats available,"4.3
13",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
New Khaira Transport,A/C Seater / Sleeper (2+2),21:00,03:30,06h 30m,450,34 Seats available,"2.2
38",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
SHRI RAM TRAVELS,A/C Seater (2+2),23:59,05:15,05h 16m,740,17 Seats available,"3.3
33",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
SHRI RAM TRAVELS,A/C Seater (2+2),18:00,23:15,05h 15m,740,19 Seats available,"3.4
10",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
Jaiswal Tour and Travels,A/C Seater/Sleeper (2+1),20:30,02:30,06h 00m,850,15 Seats available,"1.3
6",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HDD0513,Ordinary Non AC Seater 2+3,17:29,06:30,13h 01m,780,51 Seats available,3.3,Delhi to Lucknow,https://www.redbus.in/bus-tickets/delhi-to-lucknow
UPSRTC - GRH0125,Ordinary Non AC Seater 2+3,17:30,06:30,13h 00m,839,52 Seats available,3.3,Delhi to Lucknow,https://www.redbus.in/bus-tickets/delhi-to-lucknow
UPSRTC - LNI0300,Rajdhani Non AC Seater 2+3,17:50,16:15,22h 25m,839,51 Seats available,3.3,Delhi to Lucknow,https://www.redbus.in/bus-tickets/delhi-to-lucknow
UPSRTC - HDD0255,Ordinary Non AC Seater 2+3,17:58,08:58,15h 00m,826,52 Seats available,3.3,Delhi to Lucknow,https://www.redbus.in/bus-tickets/delhi-to-lucknow
UPSRTC - HDD0092,Ordinary Non AC Seater 2+3,18:01,08:29,14h 28m,857,52 Seats available,3.3,Delhi to Lucknow,https://www.redbus.in/bus-tickets/delhi-to-lucknow
UPSRTC - BSR0056,Rajdhani Non AC Seater 2+3,18:04,05:16,11h 12m,858,51 Seats available,3.3,Delhi to Lucknow,https://www.redbus.in/bus-tickets/delhi-to-lucknow
UPSRTC - HDD0079,Ordinary Non AC Seater 2+3,18:05,08:55,14h 50m,826,52 Seats available,3.3,Delhi to Lucknow,https://www.redbus.in/bus-tickets/delhi-to-lucknow
UPSRTC - HDD0171,Ordinary Non AC Seater 2+3,18:06,05:52,11h 46m,818,52 Seats available,3.3,Delhi to Lucknow,https://www.redbus.in/bus-tickets/delhi-to-lucknow
UPSRTC - KRJ0018,Ordinary Non AC Seater 2+3,18:30,06:00,11h 30m,796,52 Seats available,3.3,Delhi to Lucknow,https://www.redbus.in/bus-tickets/delhi-to-lucknow
UPSRTC - HDD0006,Janrath AC Seater 2+2,18:30,06:46,12h 16m,1178,35 Seats available,3.3,Delhi to Lucknow,https://www.redbus.in/bus-tickets/delhi-to-lucknow
UPSRTC - HDD0292,Rajdhani Non AC Seater 2+3,19:00,06:00,11h 00m,797,51 Seats available,"1.4
6",Delhi to Lucknow,https://www.redbus.in/bus-tickets/delhi-to-lucknow
UPSRTC - KRJ0022,Ordinary Non AC Seater 2+3,19:00,07:00,12h 00m,796,52 Seats available,"3.6
5",Delhi to Lucknow,https://www.redbus.in/bus-tickets/delhi-to-lucknow
UPSRTC - SBD0110,Pink Express AC Seater 2+2,19:01,06:00,10h 59m,1184,41 Seats available,3.3,Delhi to Lucknow,https://www.redbus.in/bus-tickets/delhi-to-lucknow
UPSRTC - HDD0095,Ordinary Non AC Seater 2+3,19:02,09:31,14h 29m,857,52 Seats available,3.3,Delhi to Lucknow,https://www.redbus.in/bus-tickets/delhi-to-lucknow
UPSRTC - LNI0192,Ordinary Non AC Seater 2+3,19:03,05:20,10h 17m,839,52 Seats available,3.3,Delhi to Lucknow,https://www.redbus.in/bus-tickets/delhi-to-lucknow
Bihar state road transport corporation (BSRTC) - 117806,Volvo AC Seater 2+2,17:00,02:00,09h 00m,1342,9 Seats available,3.1,Delhi to Lucknow,https://www.redbus.in/bus-tickets/delhi-to-lucknow
Gola Bus Service,Bharat Benz A/C Seater /Sleeper (2+1),23:00,07:00,08h 00m,599,32 Seats available,"4.7
1438",Delhi to Lucknow,https://www.redbus.in/bus-tickets/delhi-to-lucknow
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),23:15,07:30,08h 15m,539,23 Seats available,"4.7
1450",Delhi to Lucknow,https://www.redbus.in/bus-tickets/delhi-to-lucknow
AdRaj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),20:00,04:00,08h 00m,899,23 Seats available,"3.7
57",Delhi to Lucknow,https://www.redbus.in/bus-tickets/delhi-to-lucknow
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),23:45,07:45,08h 00m,500,27 Seats available,"4.6
1204",Delhi to Lucknow,https://www.redbus.in/bus-tickets/delhi-to-lucknow
FlixBus,AC Seater (2+2),23:50,05:20,05h 30m,545.54,2 Seats available,"4.5
114",Bareilly (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),23:59,05:55,05h 56m,1099,1 Seat available,"4.7
16",Bareilly (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),19:30,01:30,06h 00m,584,13 Seats available,"3.3
13",Bareilly (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),17:00,23:20,06h 20m,764,19 Seats available,"3.1
85",Bareilly (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
New Khaira Transport,A/C Seater / Sleeper (2+2),23:10,06:00,06h 50m,500,5 Seats available,"2.2
59",Bareilly (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
Rahul Travels,AshokLeyland Stile A/C,23:10,05:00,05h 50m,855,4 Seats available,1.9,Bareilly (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
SHRI RAM TRAVELS,A/C Seater (2+2),23:00,04:35,05h 35m,705,17 Seats available,2.7,Bareilly (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
UPSRTC - DOR0016,Janrath AC Seater 2+2,18:00,00:30,06h 30m,720,36 Seats available,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - DOR0002,Janrath AC Seater 2+2,18:00,00:30,06h 30m,720,36 Seats available,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - RPN0010,Janrath AC Seater 2+2,18:30,00:30,06h 00m,720,36 Seats available,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - HMR0035,Ordinary Non AC Seater 2+3,18:41,02:15,07h 34m,492,52 Seats available,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - RPN0012,Janrath AC Seater 2+2,19:00,01:00,06h 00m,720,36 Seats available,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - RPN0077,Janrath AC Seater 2+2,19:01,01:01,06h 00m,720,36 Seats available,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - RPN0014,Janrath AC Seater 2+2,19:30,01:30,06h 00m,720,36 Seats available,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - RPN0081,Janrath AC Seater 2+2,20:31,02:31,06h 00m,720,36 Seats available,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - MHB0247,Ordinary Non AC Seater 2+3,20:55,04:19,07h 24m,455,52 Seats available,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - RPN0083,Janrath AC Seater 2+2,21:01,03:01,06h 00m,720,36 Seats available,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - DOR0004,Rajdhani Non AC Seater 2+3,21:14,02:57,05h 43m,467,51 Seats available,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - RPN0085,Janrath AC Seater 2+2,21:31,03:31,06h 00m,720,36 Seats available,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - GKD0143,Janrath AC Seater 2+2,22:00,04:00,06h 00m,720,36 Seats available,"3.5
9",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - STD0374,Ordinary Non AC Seater 2+3,22:15,06:04,07h 49m,484,52 Seats available,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - RPN0025,Pink Express AC Seater 2+2,23:00,05:00,06h 00m,720,41 Seats available,"1.7
7",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Gola Bus Service,VE A/C Seater / Sleeper (2+1),23:40,05:30,05h 50m,949,9 Seats available,4.1,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,05:45,05h 46m,463,3 Seats available,"3.7
84",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Shatabdi Travels Gorakhpur,AC Sleeper (2+1),23:46,05:33,05h 47m,899,4 Seats available,"3.4
49",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Kingfisher Busline Pvt Ltd,A/C Volvo B11R Multi-Axle Sleeper (2+1),23:00,04:00,05h 00m,3005,36 Seats available,3.0,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:00,01:15,04h 15m,1399,10 Seats available,"2.4
4",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - HDD0157,Ordinary Non AC Seater 2+3,17:30,20:57,03h 27m,277,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - MNP0152,Ordinary Non AC Seater 2+3,17:45,20:34,02h 49m,255,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - HDD0255,Ordinary Non AC Seater 2+3,17:58,20:06,02h 08m,280,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - HDD0079,Ordinary Non AC Seater 2+3,18:05,20:50,02h 45m,280,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - HDD0171,Ordinary Non AC Seater 2+3,18:06,21:50,03h 44m,280,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - MNP0138,Ordinary Non AC Seater 2+3,18:10,21:16,03h 06m,280,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - MNP0143,Ordinary Non AC Seater 2+3,18:30,21:36,03h 06m,280,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - ALI0011,Janrath AC Seater 2+2,18:31,21:30,02h 59m,335,35 Seats available,"2.3
17",Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - HDD0035,Ordinary Non AC Seater 2+3,18:32,20:50,02h 18m,280,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - HDD0586,Ordinary Non AC Seater 2+3,18:35,20:00,01h 25m,277,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
Chaturvedi Bus Service,A/C Seater/Sleeper (2+1),21:30,02:00,04h 30m,550,47 Seats available,2.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - GRH0126,Ordinary Non AC Seater 2+3,17:30,06:30,13h 00m,839,50 Seats available,3.3,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
UPSRTC - LNI0547,Ordinary Non AC Seater 2+3,17:51,08:01,14h 10m,906,52 Seats available,3.3,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
UPSRTC - ALI0162,Janrath AC Seater 2+2,18:04,04:20,10h 16m,1233,34 Seats available,3.3,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
UPSRTC - SBD0582,Pink Express AC Seater 2+2,19:02,06:02,11h 00m,1184,34 Seats available,3.3,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
UPSRTC - BRT0066,Ordinary Non AC Seater 2+3,19:30,08:35,13h 05m,870,52 Seats available,3.3,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
UPSRTC - AWD0191,Janrath AC Seater 2+2,19:30,03:30,08h 00m,1233,35 Seats available,"2.1
8",Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
UPSRTC - AWD0116,Janrath AC Seater 2+3,19:30,07:30,12h 00m,1029,48 Seats available,"1.9
8",Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
UPSRTC - GND0100,Ordinary Non AC Seater 2+3,19:45,08:00,12h 15m,853,51 Seats available,3.3,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
UPSRTC - NDD0246,Ordinary Non AC Seater 2+3,20:18,04:30,08h 12m,875,52 Seats available,3.3,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
UPSRTC - AWD0190,Janrath AC Seater 2+2,20:31,04:30,07h 59m,1233,34 Seats available,"2.5
9",Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
UPSRTC - SBD0118,Pink Express AC Seater 2+2,21:01,07:00,09h 59m,1184,33 Seats available,3.3,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
UPSRTC - CBG0128,Janrath AC Seater 2+2,21:31,06:23,08h 52m,1204,35 Seats available,"1.4
7",Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
UPSRTC - AWD0189,Janrath AC Seater 2+2,22:01,05:30,07h 29m,1204,28 Seats available,"3.4
21",Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
UPSRTC - AWD0188,Janrath AC Seater 2+2,22:31,06:30,07h 59m,1233,35 Seats available,"3.2
34",Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
Gola Bus Service,VE A/C Seater / Sleeper (2+1),22:20,07:00,08h 40m,1059,15 Seats available,"4.7
1491",Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:35,07:35,08h 00m,1089,21 Seats available,"4.8
580",Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:50,05:30,07h 40m,1269,15 Seats available,"4.8
449",Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
AdFouji travels,A/C Seater / Sleeper (2+1),23:00,07:00,08h 00m,999,8 Seats available,"4.2
699",Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),22:30,06:00,07h 30m,1229,17 Seats available,"4.6
1534",Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
UPSRTC - HDD0255,Ordinary Non AC Seater 2+3,17:58,22:20,04h 22m,562,52 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - HDD0079,Ordinary Non AC Seater 2+3,18:05,23:30,05h 25m,512,52 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - HDD0171,Ordinary Non AC Seater 2+3,18:06,01:50,07h 44m,512,52 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - HDD0035,Ordinary Non AC Seater 2+3,18:32,02:35,08h 03m,562,52 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - HDD0292,Rajdhani Non AC Seater 2+3,19:00,23:55,04h 55m,562,51 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - HDD0111,Ordinary Non AC Seater 2+3,19:03,05:05,10h 02m,512,52 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - HDD0174,Ordinary Non AC Seater 2+3,19:06,03:00,07h 54m,512,52 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - HDD0431,Ordinary Non AC Seater 2+3,20:00,23:22,03h 22m,512,52 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - HDD0131,Ordinary Non AC Seater 2+3,20:07,01:15,05h 08m,512,52 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - HDD0173,Ordinary Non AC Seater 2+3,20:16,02:40,06h 24m,530,52 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - SBD0587,Janrath AC Seater 2+2,20:32,04:30,07h 58m,760,31 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - FKP0021,Ordinary Non AC Seater 2+3,21:30,06:30,09h 00m,562,52 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - KSB0072,Janrath AC Seater 2+3,22:02,06:02,08h 00m,662,44 Seats available,"3.5
66",Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
KVS Holidays,Non A/C Seater / Sleeper (2+1),21:30,06:30,09h 00m,719,31 Seats available,"1.7
17",Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
Yuvraj Travels,NON AC Seater / Sleeper 2+1,22:00,06:00,08h 00m,700,40 Seats available,"3.4
12",Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),21:00,06:10,09h 10m,450,43 Seats available,"3.9
4",Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
Shree Krishna Shtabadi Travels,NON AC Seater / Sleeper 2+1,21:00,06:00,09h 00m,600,44 Seats available,"1.3
22",Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
Chaturvedi Bus Service,A/C Seater/Sleeper (2+1),21:30,06:00,08h 30m,550,47 Seats available,"1.0
6",Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - SBD0110,Pink Express AC Seater 2+2,19:01,04:45,09h 44m,1005,41 Seats available,"2.7
5",Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
UPSRTC - AWD0240,Janrath AC Seater 2+3,20:02,05:30,09h 28m,877,46 Seats available,"1.9
15",Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
UPSRTC - SBD0111,Pink Express AC Seater 2+2,21:31,06:45,09h 14m,1005,39 Seats available,"1.9
9",Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
UPSRTC - STD0587,Janrath AC Seater 2+2,22:00,07:55,09h 55m,1005,36 Seats available,3.3,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
UPSRTC - SBD0116,Pink Express AC Seater 2+2,22:31,06:45,08h 14m,1005,41 Seats available,"3.3
9",Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),21:40,07:00,09h 20m,799,19 Seats available,"4.2
123",Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
UPSRTC - LNI0049,Ordinary Non AC Seater 2+3,18:30,02:05,07h 35m,562,52 Seats available,3.3,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
UPSRTC - BSR0059,Ordinary Non AC Seater 2+3,18:32,02:00,07h 28m,533,52 Seats available,3.3,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
UPSRTC - FKP0029,Janrath AC Seater 2+2,21:00,05:55,08h 55m,760,15 Seats available,"3.6
32",Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
KVS Holidays,Non A/C Seater / Sleeper (2+1),20:30,05:30,09h 00m,719,30 Seats available,"1.5
12",Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),20:00,05:20,09h 20m,900,6 Seats available,"1.9
4",Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Chaturvedi Bus Service,A/C Seater/Sleeper (2+1),19:40,05:00,09h 20m,550,20 Seats available,1.9,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Yuvraj Travels,NON AC Seater / Sleeper 2+1,18:45,05:00,10h 15m,700,40 Seats available,3.4,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Yuvraj Travels,NON AC Seater / Sleeper 2+1,19:00,05:00,10h 00m,550,40 Seats available,3.4,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Yuvraj Travels,NON AC Seater / Sleeper 2+1,18:30,06:00,11h 30m,550,40 Seats available,3.4,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Abhay Travels (I.R.T.C),Non A/C Seater / Sleeper (2+1),18:00,06:00,12h 00m,1200,26 Seats available,1.0,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Shivendra Travels,A/C Sleeper (2+1),20:00,05:30,09h 30m,3500,1 Seat available, ,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),18:45,05:30,10h 45m,450,45 Seats available,1.9,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Shree Krishna Shtabadi Travels,NON AC Seater / Sleeper 2+1,18:30,05:20,10h 50m,600,44 Seats available,1.3,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
UPSRTC - CNT0138,Ordinary Non AC Seater 2+3,18:31,02:30,07h 59m,528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CHL0019,Ordinary Non AC Seater 2+3,19:00,01:45,06h 45m,528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - JNP0115,Ordinary Non AC Seater 2+3,19:30,02:30,07h 00m,528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CNT0141,Ordinary Non AC Seater 2+3,19:39,03:40,08h 01m,528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CNT0142,Ordinary Non AC Seater 2+3,19:59,04:00,08h 01m,528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - JNP0013,Ordinary Non AC Seater 2+3,20:20,03:00,06h 40m,528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CNT0089,Ordinary Non AC Seater 2+3,20:29,04:30,08h 01m,528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
